symbol,organ_name,en_organ_name,exchange,type,id
MCH,CTCP Hàng tiêu dùng Masan,Masan Consumer Corporation,HOSE,stock,1
VLW,CTCP Cấp nước Vĩnh Long,Vinh Long Water Supply Joint Stock Company ,UPCOM,stock,1
CYC,CTCP Gạch men Chang Yih,Chang Yih Ceramic Joint Stock Company,UPCOM,stock,1
DUS,CTCP Dịch vụ Đô thị Đà Lạt,Dalat Urban Service Joint Stock Company,UPCOM,stock,1
DSD,CTCP DHC Suối Đôi,DHC Suoi Doi Corporation,UPCOM,stock,1
PGS,CTCP Kinh doanh Khí Miền Nam,Southern Gas Trading Joint Stock Company,HNX,stock,1
TID,CTCP Tổng Công ty Tín Nghĩa,Tin Nghia Corporation,UPCOM,stock,1
TCI,CTCP Chứng khoán Thành Công,ThanhCong Securities Company,HOSE,stock,1
BCC,CTCP Xi măng Bỉm Sơn,Bim Son Cement Joint Stock Company,HNX,stock,1
SDD,CTCP Đầu tư và Xây lắp Sông Đà,Song Da Investment and Construction Joint Stock Company,UPCOM,stock,1
ASG,CTCP Tập đoàn ASG,ASG Corporation,HOSE,stock,1
INC,CTCP Tư vấn Đầu tư IDICO,IDICO Investment Consultancy Joint Stock Company,HNX,stock,1
TMG,CTCP Kim loại màu Thái Nguyên - Vimico,Vimico - Thai Nguyen Non - Ferrous Metal Joint Stock Company,UPCOM,stock,1
SSM,CTCP Chế tạo kết cấu Thép Vneco.SSM,Steel Structure Manufacture Joint Stock Company,HNX,stock,1
TD6,CTCP Than Đèo Nai - Cọc Sáu - TKV,Deo Nai - Coc Sau - TKV Coal Joint Stock Company,HNX,stock,1
VNT,CTCP Giao nhận Vận tải Ngoại thương,The Van Cargoes And Foreign Trade Logistics Joint Stock Company,HNX,stock,1
UDC,CTCP Đầu tư Xây dựng UDCons,UDCons Construction Investment Corporation,UPCOM,stock,1
THG,CTCP Đầu tư và Xây dựng Tiền Giang,Tien Giang Investment and Construction Joint Stock Company,HOSE,stock,1
LPT,CTCP Thương mại và Sản xuất Lập Phương Thành,Lap Phuong Thanh Production And Trading Joint Stock Company,UPCOM,stock,1
BAB,Ngân hàng TMCP Bắc Á,Bac A Commercial Joint Stock Bank,HNX,stock,1
BAX,CTCP Thống Nhất,Thong Nhat Joint Stock Company,HNX,stock,1
DRL,CTCP Thủy điện - Điện Lực 3,Hydro Power Joint Stock Company - Power No.3,HOSE,stock,1
DFC,CTCP Xích líp Đông Anh,Dong Anh C&F Joint Stock Company,UPCOM,stock,1
VDG,CTCP Vạn Đạt Group,Van Dat Group Joint Stock Company,UPCOM,stock,1
CMT,CTCP Công nghệ Mạng và Truyền thông,Information and Networking Technology Joint stock Company,UPCOM,stock,1
PMC,CTCP Dược phẩm Dược liệu Pharmedic,Pharmedic Pharmaceutical Medicinal Joint Stock Company,HNX,stock,1
VHD,CTCP Đầu tư Phát triển Nhà và Đô Thị VINAHUD,VINAHUD Urban and Housing Development Investment Joint Stock Company,UPCOM,stock,1
DTD,CTCP Đầu tư Phát triển Thành Đạt,Thanh Dat Investment Development Joint Stock Company,HNX,stock,1
QHW,CTCP Nước khoáng Quảng Ninh,Quang Ninh Mineral Water Corporation,UPCOM,stock,1
CEN,CTCP CENCON Việt Nam,CENCON Vietnam Joint Stock Company,UPCOM,stock,1
CMF,CTCP Thực phẩm Cholimex,Cholimex Food Joint Stock Company,UPCOM,stock,1
UMC,CTCP Công trình Đô thị Nam Định,Nam Dinh Urband Construction Management Joint Stock Company,UPCOM,stock,1
TMC,CTCP Thương mại Xuất nhập khẩu Thủ Đức,Thu Duc Trading and Import Export Joint Stock Company,HNX,stock,1
DLD,CTCP Du lịch Đắk Lắk,Dak Lak Tourist Joint Stock Company,UPCOM,stock,1
NDP,CTCP Dược phẩm 2/9,National Day Pharmaceutical Joint Stock Company,UPCOM,stock,1
HKT,CTCP Đầu tư QP Xanh,QP Green Investment Joint Stock Company,HNX,stock,1
HHV,CTCP Đầu tư Hạ tầng Giao thông Đèo Cả,Deo Ca Traffic Infrastructure Investment Joint Stock Company,HOSE,stock,1
VHM,CTCP Vinhomes,Vinhomes Joint Stock Company,HOSE,stock,1
VDN,CTCP Vinatex Đà Nẵng,Vinatex Da Nang Joint Stock Company,UPCOM,stock,1
AMP,CTCP Armephaco,Armephaco Joint Stock Company,UPCOM,stock,1
HBD,CTCP Bao Bì PP Bình Dương,Binh Duong PP Pack Making Joint Stock Company,UPCOM,stock,1
VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,Vietnam Prosperity Joint Stock Commercial Bank,HOSE,stock,1
VPX,CTCP Chứng khoán VPBank,VPBank Securities Joint Stock Company,HOSE,stock,1
NTB,CTCP Đầu tư Xây dựng và Khai thác Công trình Giao thông 584,Transport Engineering Construction & Business Investment Joint Stock Company 584,UPCOM,stock,1
S74,CTCP Sông Đà 7.04,Song Da 7.04 Joint Stock Company,UPCOM,stock,1
VCX,CTCP Xi măng Yên Bình,YenBinh Cement Joint - Stock Company,UPCOM,stock,1
GMC,CTCP Garmex Sài Gòn,Garmex Saigon Corporation,UPCOM,stock,1
SSC,CTCP Giống cây trồng Miền Nam,Southern Seed Corporation,HOSE,stock,1
TDG,CTCP Đầu tư TDG Global,TDG Global Investment Joint Stock Company,HOSE,stock,1
BHG,CTCP Chè Biển Hồ,Bien Ho Tea Joint Stock Company,UPCOM,stock,1
LUT,CTCP Đầu tư Xây dựng Lương Tài,Luong Tai Investment Construction Joint Stock Company,UPCOM,stock,1
DCT,CTCP Tấm lợp Vật liệu Xây dựng Đồng Nai,Dong Nai Roofsheet & Construction Material Joint Stock Company,UPCOM,stock,1
NRC,CTCP Tập đoàn NRC,NRC Corporation Joint Stock Company,HNX,stock,1
POT,CTCP Thiết bị Bưu điện,Post and Telecommunication Equipment Joint Stock Company,HNX,stock,1
AME,CTCP Alphanam E&C,Alphanam E&C Joint Stock Company,HNX,stock,1
SPB,CTCP Sợi Phú Bài,PHU BAI SPINNING JSC,UPCOM,stock,1
VDT,CTCP Lưới thép Bình Tây,Binh Tay Steel Wire Netting Joint Stock Company,UPCOM,stock,1
PMJ,CTCP Vật tư Bưu Điện,Posts and Telecommunications Material Supply Joint Stock Company,UPCOM,stock,1
SHP,CTCP Thủy điện Miền Nam,Southern Hydropower Joint Stock Company,HOSE,stock,1
DVT,Trung tâm đào tạo nghiệp vụ Giao thông vận tải Bình Định,Binh Dinh Transport Vocational Training Center,UPCOM,stock,1
GAS,Tổng Công ty Khí Việt Nam - CTCP,PetroVietnam Gas Joint Stock Corporation,HOSE,stock,1
PMS,CTCP Cơ khí Xăng dầu,Petroleum Mechanical Stock Company,HNX,stock,1
XPH,CTCP Xà phòng Hà Nội,Ha Noi Soap Joint Stock Company,UPCOM,stock,1
L62,CTCP Lilama 69-2,Lilama 69 - 2 Joint Stock Company,UPCOM,stock,1
ONE,CTCP Công nghệ One,One Technologies Corporation,HNX,stock,1
GDT,CTCP Chế biến Gỗ Đức Thành,Duc Thanh Wood Processing Joint Stock Company,HOSE,stock,1
HNP,CTCP Hanel Xốp nhựa,Hanel Plastics Joint Stock Company,UPCOM,stock,1
KSB,CTCP Khoáng sản và Xây dựng Bình Dương,Binh Duong Mineral and Construction Joint Stock Company,HOSE,stock,1
CTA,CTCP Vinavico,Vinavico Joint Stock Company,UPCOM,stock,1
DNW,CTCP Cấp nước Đồng Nai,Dong Nai Water Joint Stock Company,UPCOM,stock,1
TFC,CTCP Trang,Trang Corporation,HNX,stock,1
BDT,CTCP Xây lắp và Vật liệu Xây dựng Đồng Tháp,Dong Thap Building Materials & Contruction Joint Stock Company,UPCOM,stock,1
VCE,CTCP Xây lắp Môi trường,Construction Environment Joint Stock Company,UPCOM,stock,1
CAT,CTCP Thủy sản Cà Mau,Seaprimexco-Vietnam,UPCOM,stock,1
LTG,CTCP Tập đoàn Lộc Trời,Loc Troi Group Joint-Stock Company,UPCOM,stock,1
LMC,CTCP Long Beach LMC,Long Beach LMC Joint Stock Company,UPCOM,stock,1
CNG,CTCP CNG Việt Nam,CNG Viet Nam Joint Stock Company,HOSE,stock,1
QBS,CTCP Xuất nhập khẩu Quảng Bình,Quang Binh Import and Export Joint Stock Company,UPCOM,stock,1
DCF,CTCP Xây dựng và Thiết kế Số 1,Design and Construction Joint Stock Company No.1,UPCOM,stock,1
FCM,CTCP Bê tông Phan Vũ Hà Nam,Phan Vu Ha Nam Concrete Joint Stock Company,HOSE,stock,1
TPB,Ngân hàng TMCP Tiên Phong,Tien Phong Commercial Joint Stock Bank,HOSE,stock,1
PTV,CTCP Thương mại Dầu khí,Petroleum Trading Joint Stock Company,UPCOM,stock,1
PGI,Tổng Công ty cổ phần Bảo hiểm Petrolimex,Petrolimex Insurance Corporation,HOSE,stock,1
NHH,CTCP Nhựa Hà Nội,HaNoi Plastics Joint Stock Company,HOSE,stock,1
S4A,CTCP Thủy điện Sê San 4A,Se San 4A HydroPower Joint Stock Company,HOSE,stock,1
VCG,Tổng Công ty cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,Viet Nam Construction And Import - Export Joint Stock Corporation,HOSE,stock,1
NTH,CTCP Thủy điện Nước Trong,Nuoc Trong Hydro-Power Joint Stock Company,HNX,stock,1
PVD,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí,PetroVietnam Drilling & Well Services Corporation,HOSE,stock,1
NVB,Ngân hàng TMCP Quốc Dân,National Citizen Commercial Joint Stock Bank,HNX,stock,1
VE8,CTCP Xây dựng Điện VNECO 8,VNECO 8 Electricity Construction Joint Stock Company,UPCOM,stock,1
SBL,CTCP Bia Sài Gòn - Bạc Liêu,SaiGon-BacLieu Beer Joint Stock Company,UPCOM,stock,1
HTM,Tổng Công ty Thương mại Hà Nội - CTCP,Hanoi Trade Joint Stock Corporation,UPCOM,stock,1
MEC,CTCP Cơ khí - Lắp máy Sông Đà,Song Da Mechanical - Asembling Joint Stock Company,UPCOM,stock,1
LIG,CTCP Licogi 13,Licogi 13 Joint Stock Company,HNX,stock,1
HMG,CTCP Kim khí Hà Nội - VNSTEEL,VNSTEEL - HaNoi Steel Corporation,UPCOM,stock,1
FRM,CTCP Lâm Nghiệp Sài Gòn,Sai Gon Forestry Import Export Joint Stock Company,UPCOM,stock,1
MND,CTCP Môi trường Nam Định,Nam Dinh Environment Joint Stock Company,UPCOM,stock,1
MCG,CTCP Năng lượng và Bất động sản MCG,MCG Energy and Real Estate Joint Stock Company,UPCOM,stock,1
DHP,CTCP Điện cơ Hải Phòng,Hai Phong Electrical Mechanical Joint Stock Company,HNX,stock,1
VE3,CTCP Xây dựng Điện VNECO 3,VNECO 3 Electricity Construction Joint Stock Company,HNX,stock,1
CCC,CTCP Xây dựng CDC,CDC Construction Joint Stock Company,HOSE,stock,1
VNH,CTCP Đầu tư Việt Việt Nhật,Viet Viet Nhat Investment Corporation,UPCOM,stock,1
MIC,CTCP Kỹ nghệ Khoáng sản Quảng Nam,Quang Nam Mineral Industry Corporation,HNX,stock,1
MBS,CTCP Chứng khoán MB,MB Securities Joint Stock Company,HNX,stock,1
DRC,CTCP Cao su Đà Nẵng,Danang Rubber Joint Stock Company,HOSE,stock,1
APF,CTCP Nông sản Thực phẩm Quảng Ngãi,Quang Ngai Agricultural Products and Foodstuff Joint Stock Company,UPCOM,stock,1
IME,CTCP Cơ khí và Xây lắp Công nghiệp,Mechanical and Industrial Construction Joint Stock Company,UPCOM,stock,1
QHD,CTCP Que hàn điện Việt Đức,Viet Duc Welding Electrode Joint Stock Company,HNX,stock,1
DFF,CTCP Tập đoàn Đua Fat,Dua Fat Group Joint Stock Company,UPCOM,stock,1
CDG,CTCP Cầu Đuống,Cau Duong Joint Stock Company,UPCOM,stock,1
NST,CTCP Ngân Sơn,Ngan Son Joint Stock Company,HNX,stock,1
MIG,Tổng Công ty cổ phần Bảo hiểm Quân Đội,Military Insurance Corporation,HOSE,stock,1
VCR,CTCP Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex Investment and Tourism Development Joint Stock Company,UPCOM,stock,1
TTH,CTCP Thương mại và Dịch vụ Tiến Thành,Tien Thanh Service and Trading Joint Stock Company,HNX,stock,1
QNC,CTCP Xi măng và Xây dựng Quảng Ninh,Quang Ninh Construction and Cement Joint Stock Company,UPCOM,stock,1
PCF,CTCP Cà phê PETEC,Petec Coffee Joint Stock Company,UPCOM,stock,1
PTP,CTCP PTP,PTP Joint Stock Company,UPCOM,stock,1
DXS,CTCP Dịch vụ Bất động sản Đất Xanh,Dat Xanh Real Estate Services Joint Stock Company,HOSE,stock,1
VEC,Tổng Công ty cổ phần Điện tử và Tin học Việt Nam,Vietnam Electronics and Informatics Joint Stock Corporation,UPCOM,stock,1
CLM,CTCP Xuất nhập khẩu Than - Vinacomin,Vinacomin - Coal Import Export Joint Stock Company,HNX,stock,1
ITD,CTCP Công nghệ ITD,ITD Technology Corporation,HOSE,stock,1
L14,CTCP Licogi 14,Licogi 14 Joint Stock Company,HNX,stock,1
SIG,CTCP Đầu tư và Thương mại Sông Đà,Song Da Investment and Trading Joint Stock Company,UPCOM,stock,1
EIN,CTCP Đầu tư - Thương mại - Dịch vụ Điện Lực,Electricity Investment - Service - Trade Joint Stock Company,UPCOM,stock,1
TIE,CTCP TIE,Telecommunications Industry Electronics Joint Stock Company,UPCOM,stock,1
NBT,CTCP Cấp thoát nước Bến Tre,Ben Tre Water Supply and Sewerage Joint Stock Company,UPCOM,stock,1
BHA,CTCP Thủy điện Bắc Hà,Bac Ha Hydropower Joint Stock Company,UPCOM,stock,1
RAT,CTCP Vận tải và Thương mại Đường sắt,Railway Transport and Trade Joint Stock Company,UPCOM,stock,1
CID,CTCP Xây dựng và Phát triển Cơ sở Hạ tầng,Construction and Infrastructure Development Joint Stock Company,UPCOM,stock,1
BSA,CTCP Thủy điện Buôn Đôn,Buon Don Hydropower Joint Stock Company,UPCOM,stock,1
BHK,CTCP Bia Hà Nội - Kim Bài,Hanoi - Kimbai Beer Joint Stock Company,UPCOM,stock,1
PSB,CTCP Đầu tư Dầu khí Sao Mai - Bến Đình,Sao Mai - Ben Dinh Petroleum Investment Joint Stock Company,UPCOM,stock,1
TLP,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ - CTCP,Thanh Le Corporation,UPCOM,stock,1
HTV,CTCP Logistics Vicem,Logistics Vicem Joint Stock Company ,HOSE,stock,1
HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau House Development Joint Stock Company,HOSE,stock,1
CTG,Ngân hàng TMCP Công Thương Việt Nam,Vietnam Joint Stock Commercial Bank For Industry And Trade,HOSE,stock,1
SAC,CTCP Xếp dỡ và Dịch vụ Cảng Sài Gòn,Sai Gon Port Stevedoring and Service Joint Stock Company,UPCOM,stock,1
XDH,CTCP Đầu tư Xây dựng Dân dụng Hà Nội,Hanoi Civil Construction Investment Joint Stock Company,UPCOM,stock,1
IDP,CTCP Sữa Quốc tế Lof,Lof International Dairy Products Joint Stock Company,UPCOM,stock,1
V21,CTCP Vinaconex 21,Vinaconex 21 Joint Stock Company,HNX,stock,1
AAV,CTCP AAV Group,AAV Group Joint Stock Company,HNX,stock,1
BSD,"CTCP Bia, Rượu Sài Gòn - Đồng Xuân","Sai Gon - Dong Xuan Beer, Alcohol Joint Stock Company",UPCOM,stock,1
VLP,CTCP Công trình Công cộng Vĩnh Long,Vinh Long Public Works Joint Stock Company,UPCOM,stock,1
BVN,CTCP Bông Việt Nam,Vietnam Cotton Joint Stock Company,UPCOM,stock,1
PVE,Tổng Công ty Tư vấn thiết kế Dầu khí - CTCP,PetroVietnam Engineering Consultancy Joint Stock Company,UPCOM,stock,1
MKP,CTCP Hoá - Dược phẩm Mekophar,Mekophar Chemical Pharmaceutical Joint Stock Company,UPCOM,stock,1
VIG,CTCP Chứng khoán Đầu tư tài chính Việt Nam,Viet Nam Financial Investment Securities Corporation,HNX,stock,1
PSN,CTCP Dịch Vụ Kỹ Thuật PTSC Thanh Hóa,PTSC Thanh Hoa Technical Services Company,UPCOM,stock,1
TDW,CTCP Cấp nước Thủ Đức,Thu Duc Water Supply Joint Stock Company,HOSE,stock,1
HPT,CTCP Dịch vụ Công nghệ Tin học HPT,HPT Viet Nam Corporation,UPCOM,stock,1
HHB,CTCP Bia Hà Nội - Hồng Hà,Ha Noi - Hong Ha Beer Joint Stock Company,UPCOM,stock,1
VDB,CTCP Vận tải và Chế biến Than Đông Bắc,Dong Bac Transport and Processing of Coal Joint Stock Company,UPCOM,stock,1
GEG,CTCP Điện Gia Lai,Gia Lai Electricity Joint Stock Company,HOSE,stock,1
MH3,CTCP Khu Công nghiệp Cao su Bình Long,Binh Long Rubber Industrial Park Corporation,UPCOM,stock,1
DNN,CTCP Cấp nước Đà Nẵng,Da Nang Water Supply Joint Stock Company,UPCOM,stock,1
DVN,Tổng Công ty Dược Việt Nam - CTCP,Vietnam Pharmaceutical Corporation - Joint Stock Company,UPCOM,stock,1
HAP,CTCP Tập đoàn Hapaco,Hapaco Group Joint Stock Company,HOSE,stock,1
DM7,CTCP Dệt May 7,Det May 7 Joint Stock Company,UPCOM,stock,1
TNI,CTCP Tập đoàn Thành Nam,Thanh Nam Group Joint Stock Company,HOSE,stock,1
DAS,CTCP Máy - Thiết bị Dầu khí Đà Nẵng,Danang Petroleum Machinery - Technology Joint Stock Company,UPCOM,stock,1
PXA,CTCP Đầu tư và Thương mại Dầu khí Nghệ An,PetroVietnam - Nghe An Investment & Trading Joint Stock Company,UPCOM,stock,1
BTT,CTCP Thương mại Dịch vụ Bến Thành,Ben Thanh Trading & Service Joint Stock Company,HOSE,stock,1
BDG,CTCP May mặc Bình Dương,Protrade Garment Joint Stock Company,UPCOM,stock,1
SDG,CTCP Sadico Cần Thơ,Sadico Can Tho Joint Stock Corporation,HNX,stock,1
PCE,CTCP Phân bón và Hóa chất Dầu khí Miền Trung,Central PetroVietnam Fertilizer and Chemicals Joint Stock Company,HNX,stock,1
DP3,CTCP Dược phẩm Trung ương 3,Central Pharmaceutical Joint Stock Company No 3,HNX,stock,1
RIC,CTCP Quốc tế Hoàng Gia,Royal International Joint Stock Corporation,UPCOM,stock,1
ARM,CTCP Xuất nhập khẩu Hàng không,General Aviation Import Export Joint Stock Company,HNX,stock,1
MLS,CTCP Chăn nuôi - Mitraco,Mitraco Livestock Joint Stock Company,UPCOM,stock,1
HU3,CTCP Đầu tư và Xây dựng HUD3,HUD3 Investment and Construction Joint Stock Company,UPCOM,stock,1
QNP,CTCP Cảng Quy Nhơn,Quy Nhon Port Joint Stock Company,HOSE,stock,1
QST,CTCP Sách và Thiết bị Trường học Quảng Ninh,Quang Ninh Book & Educational Equipment JSC,HNX,stock,1
PXT,CTCP Xây lắp Đường ống Bể chứa Dầu khí,Petroleum Pipeline and Tank Construction Joint Stock Company,UPCOM,stock,1
OCB,Ngân hàng TMCP Phương Đông,Orient Commercial Joint Stock Bank,HOSE,stock,1
KVC,CTCP Sản xuất Xuất nhập khẩu Inox Kim Vĩ,Kim Vi Inox Import Export Production Joint Stock Company,UPCOM,stock,1
MTG,CTCP MT Gas,MT Gas Joint Stock Company,UPCOM,stock,1
PTG,CTCP May Xuất khẩu Phan Thiết,Phan Thiet Garment Import - Export Joint Stock Company,UPCOM,stock,1
HCD,CTCP Đầu tư Sản xuất và Thương mại HCD,HCD Investment Producing and Trading Joint Stock Company ,HOSE,stock,1
BMI,Tổng Công ty cổ phần Bảo Minh,Bao Minh Insurance Corporation,HOSE,stock,1
DDH,CTCP Đảm bảo Giao thông Đường thủy Hải Phòng,Hai Phong Waterway Traffic Assurance Joint Stock Company,UPCOM,stock,1
VPC,CTCP Đầu tư và Phát triển Năng lượng Việt Nam,Vietnam Power Investment and Development Joint Stock Company,UPCOM,stock,1
VIX,CTCP Chứng khoán VIX,VIX Securities Joint Stock Company,HOSE,stock,1
C32,CTCP Đầu tư và Xây dựng 3-2,3-2 Investment and Construction Joint Stock Company,HOSE,stock,1
TTZ,CTCP Đầu tư Xây dựng và Công nghệ Tiến Trung,Tien Trung Investment Construction and Technology Joint Stock Company,UPCOM,stock,1
ITC,CTCP Đầu tư và Kinh doanh Nhà,Investment and Trading of Real Estate Joint stock Company,HOSE,stock,1
PMB,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,North PetroVietnam Fertilizer and Chemicals Joint Stock Company,HNX,stock,1
MML,CTCP Masan MeatLife,Masan MeatLife Corporation,UPCOM,stock,1
TJC,CTCP Dịch vụ Vận tải và Thương mại,Transportation and Trading Services Joint Stock Company,HNX,stock,1
PLE,CTCP Tư vấn Xây dựng Petrolimex,Petrolimex Engineering Joint Stock Company,UPCOM,stock,1
NJC,CTCP May Nam Định,Nam Dinh Garment Joint Stock Company,UPCOM,stock,1
MBT,CTCP Bất động sản cho thuê Minh Bảo Tín,Minh Bao Tin Real Estate Services Joint Stock Company,UPCOM,stock,1
GTT,CTCP Thuận Thảo,Thuan Thao Corporation,UPCOM,stock,1
FT1,CTCP Phụ tùng Máy số 1,Machinery Spare Parts No1 Joint Stock Company,UPCOM,stock,1
FIC,Tổng Công ty Vật liệu Xây dựng số 1 - CTCP,Fico Corporation JSC,UPCOM,stock,1
ONW,CTCP Dịch vụ Một Thế Giới,One World Services Joint Stock Company,UPCOM,stock,1
C47,CTCP Xây dựng 47,Construction Joint Stock Company 47,HOSE,stock,1
PCG,CTCP Đầu tư Phát triển Gas Đô thị,PetroVietnam Gas City Investment and Development Joint Stock Company,UPCOM,stock,1
FID,CTCP Đầu tư và Phát triển Doanh nghiệp Việt Nam,Vietnam Enterprise Investment and Development Joint Stock Company,HNX,stock,1
LPB,Ngân hàng TMCP Lộc Phát Việt Nam,Fortune Vietnam Joint Stock Commercial Bank,HOSE,stock,1
EMG,CTCP Thiết bị Phụ Tùng Cơ Điện,Electrical Mechanical Equipment and Spare Parts Joint Stock Company,UPCOM,stock,1
NQN,CTCP Nước sạch Quảng Ninh,Quang Ninh Clean Water Joint Stock Company,UPCOM,stock,1
SP2,CTCP Thủy điện Sử Pán 2,Su Pan 2 Hydroprwer Joint Stock Company,UPCOM,stock,1
ACV,Tổng Công ty Cảng Hàng không Việt Nam - CTCP,Airports Corporation of Vietnam,UPCOM,stock,1
PHC,CTCP Xây dựng Phục Hưng Holdings,Phuc Hung Holdings Construction Joint Stock Company,HOSE,stock,1
NBP,CTCP Nhiệt điện Ninh Bình,Ninh Binh Thermal Power Joint Stock Company,HNX,stock,1
PXI,CTCP Xây dựng Công nghiệp và Dân dụng Dầu khí,Petroleum Industrial and Civil Construction Joint Stock Company,UPCOM,stock,1
KGM,CTCP Xuất nhập khẩu Kiên Giang,Kien Giang Import & Export Joint Stock Company,UPCOM,stock,1
HCI,CTCP Đầu tư Xây dựng Hà Nội ,Ha Noi Construction Investment Joint Stock Company,UPCOM,stock,1
PGD,CTCP Phân phối khí thấp áp Dầu khí Việt Nam,PetroVietNam Low Pressure Gas Distribution Joint Stock Company,HOSE,stock,1
VFC,CTCP Vinafco,Vinafco Joint Stock Corporation ,UPCOM,stock,1
ASM,CTCP Tập đoàn Sao Mai,Sao Mai Group Corporation,HOSE,stock,1
VTE,CTCP VINACAP Kim Long,VINACAP Kim Long Joint Stock Company,UPCOM,stock,1
SID,CTCP Đầu tư Phát triển Sài Gòn Co.op,Saigon Co.op Investment Development Joint Stock Company,UPCOM,stock,1
VMA,CTCP Công nghiệp Ô tô - Vinacomin,Vinacomin - Motor Industry Joint Stock Company,UPCOM,stock,1
VNR,Tổng Công ty cổ phần Tái Bảo hiểm Quốc gia Việt Nam,Vietnam National Reinsurance Corporation,HNX,stock,1
QNU,CTCP Môi trường Đô thị Quảng Nam,Quang Nam Urban Environment Joint Stock Company,UPCOM,stock,1
SPC,CTCP Bảo vệ Thực vật Sài Gòn,Sai Gon Plant Protection Joint Stock Company,HNX,stock,1
PSL,CTCP Chăn nuôi Phú Sơn,Phu Son Livestock Joint Stock Company,UPCOM,stock,1
SD7,CTCP Sông Đà 7,Song Da 7 Joint Stock Company,UPCOM,stock,1
VTX,CTCP Vận tải Đa Phương Thức Vietranstimex,Vietranstimex MultiModal Transport Holding Company,UPCOM,stock,1
VIW,Tổng Công ty Đầu tư Nước và Môi trường Việt Nam,Vietnam Water and Environment Investment Corporation - JSC,UPCOM,stock,1
TVS,CTCP Chứng khoán Thiên Việt,Thien Viet Securities Joint Stock Company,HOSE,stock,1
TAW,CTCP Cấp nước Trung An,Trung An Water Supply Joint Stock Company,UPCOM,stock,1
LMH,CTCP Quốc Tế Holding,Quoc Te Holding Joint Stock Company,UPCOM,stock,1
MDC,CTCP Than Mông Dương - Vinacomin,Vinacomin - Mong Duong Coal Joint Stock Company,HNX,stock,1
TV6,CTCP Tập đoàn EMA Land,EMA Land Group Joint Stock Company,UPCOM,stock,1
KBC,Tổng Công ty Phát triển Đô thị Kinh Bắc - CTCP,Kinh Bac City Development Holding Corporation,HOSE,stock,1
VC7,CTCP Tập đoàn BGI,BGI Group Joint Stock Company,HNX,stock,1
EGL,CTCP Môi trường Đô thị Gia Lâm, Gia Lam Urban Environment Joint Stock Company,UPCOM,stock,1
DGT,CTCP Công trình Giao thông Đồng Nai,DONA Transportation Construction Joint Stock Company,UPCOM,stock,1
TN1,CTCP Rox Key Holdings,Rox Key Holdings Joint Stock Company,HOSE,stock,1
HSL,CTCP Đầu tư Phát triển Thực phẩm Hồng Hà,Hong Ha Food Investment Development Joint Stock Company,HOSE,stock,1
XLV,CTCP Xây Lắp và Dịch vụ Sông Đà,Song Da Construction and Service Joint Stock Company,UPCOM,stock,1
LCM,CTCP Khai thác và Chế biến khoáng sản Lào Cai,Lao Cai Mineral Exploitation and Processing Joint Stock Company,UPCOM,stock,1
NDF,CTCP Chế biến Thực phẩm Nông sản xuất khẩu Nam Định,Nam Dinh Export Foodstuff and Agricultural Products Processing Joint Stock Company,UPCOM,stock,1
TVN,Tổng Công ty Thép Việt Nam - CTCP,Viet Nam Steel Corporation ,UPCOM,stock,1
ABB,Ngân hàng TMCP An Bình,An Binh Commercial Joint Stock Bank,UPCOM,stock,1
DRG,CTCP Cao su Đắk Lắk,Dak Lak Rubber Joint Stock Company,UPCOM,stock,1
UTT,CTCP Môi trường Đô thị Thanh Trì,Thanh Tri Urban Environment Joint Stock Company,UPCOM,stock,1
HC1,CTCP Xây dựng Số 1 Hà Nội,Hanoi Construction Joint Stock Company No1,UPCOM,stock,1
HHN,CTCP Vận tải và Dịch vụ Hàng hóa Hà Nội,Ha Noi Goods Services and Transport Joint Stock Company,UPCOM,stock,1
ALT,CTCP Văn hóa Tân Bình,Alta Company,HNX,stock,1
NAU,CTCP Môi trường và Công trình Đô thị Nghệ An,Nghe An Urban Environment and Works Joint Stock Company,UPCOM,stock,1
CMN,CTCP Lương thực Thực phẩm Colusa - Miliket,Colusa - Miliket Foodstuff Joint Stock Company,UPCOM,stock,1
CMG,CTCP Tập đoàn Công nghệ CMC,CMC Corporation,HOSE,stock,1
NAV,CTCP Nam Việt,Nam Viet Joint Stock Company,HOSE,stock,1
MEF,CTCP MEINFA,Meinfa Joint Stock Company,UPCOM,stock,1
SBS,CTCP Chứng khoán SBS,SBS Securities Joint Stock Company,UPCOM,stock,1
LIC,Tổng Công ty LICOGI - CTCP,LICOGI Corporation - JSC,UPCOM,stock,1
HSM,Tổng Công ty cổ phần Dệt may Hà Nội,Ha Noi Textile and Garment Joint Stock Corporation,UPCOM,stock,1
TMX,CTCP VICEM Thương mại Xi măng,VICEM Cement Trading Joint Stock Company,HNX,stock,1
TH1,CTCP Xuất nhập khẩu Tổng hợp I Việt Nam,The Vietnam National General Export - Import Joint Stock Company No.1,UPCOM,stock,1
